,Value
2022-07-16 17:30:00+00:00,417.4000000000001
2022-07-16 17:40:00+00:00,422.4000000000001
2022-07-16 17:50:00+00:00,423.4000000000001
2022-07-16 18:00:00+00:00,416.4000000000001
2022-07-16 18:10:00+00:00,419.4000000000001
2022-07-16 18:20:00+00:00,418.4000000000001
2022-07-16 18:30:00+00:00,414.4000000000001
2022-07-16 18:40:00+00:00,413.4000000000001
2022-07-16 18:50:00+00:00,414.4000000000001
2022-07-16 19:00:00+00:00,416.4000000000001
2022-07-16 19:10:00+00:00,411.4000000000001
2022-07-16 19:20:00+00:00,421.4000000000001
2022-07-16 19:30:00+00:00,418.4000000000001
2022-07-16 19:40:00+00:00,417.4000000000001
2022-07-16 19:50:00+00:00,415.4000000000001
2022-07-16 20:00:00+00:00,415.4000000000001
2022-07-16 20:10:00+00:00,417.4000000000001
2022-07-16 20:20:00+00:00,416.4000000000001
2022-07-16 20:30:00+00:00,412.4000000000001
2022-07-16 20:40:00+00:00,414.4000000000001
2022-07-16 20:50:00+00:00,408.4000000000001
2022-07-16 21:00:00+00:00,410.4000000000001
2022-07-16 21:10:00+00:00,412.4000000000001
2022-07-16 21:20:00+00:00,413.4000000000001
2022-07-16 21:30:00+00:00,421.4000000000001
2022-07-16 21:40:00+00:00,411.4000000000001
2022-07-16 21:50:00+00:00,410.4000000000001
2022-07-16 22:00:00+00:00,414.4000000000001
2022-07-16 22:10:00+00:00,416.4000000000001
2022-07-16 22:20:00+00:00,417.4000000000001
2022-07-16 22:30:00+00:00,411.4000000000001
2022-07-16 22:40:00+00:00,410.4000000000001
2022-07-16 22:50:00+00:00,409.4000000000001
2022-07-16 23:00:00+00:00,411.4000000000001
2022-07-16 23:10:00+00:00,407.4000000000001
2022-07-16 23:20:00+00:00,408.4000000000001
2022-07-16 23:30:00+00:00,407.4000000000001
2022-07-16 23:40:00+00:00,408.4000000000001
2022-07-16 23:50:00+00:00,403.4000000000001
2022-07-17 00:00:00+00:00,403.4000000000001
2022-07-17 00:10:00+00:00,402.4000000000001
2022-07-17 00:20:00+00:00,399.4000000000001
2022-07-17 00:30:00+00:00,398.4000000000001
2022-07-17 00:40:00+00:00,398.4000000000001
2022-07-17 00:50:00+00:00,400.4000000000001
2022-07-17 01:00:00+00:00,398.4000000000001
2022-07-17 01:10:00+00:00,396.4000000000001
2022-07-17 01:20:00+00:00,399.4000000000001
2022-07-17 01:30:00+00:00,398.4000000000001
2022-07-17 01:40:00+00:00,398.4000000000001
2022-07-17 01:50:00+00:00,397.4000000000001
2022-07-17 02:00:00+00:00,398.4000000000001
2022-07-17 02:10:00+00:00,398.4000000000001
2022-07-17 02:20:00+00:00,399.4000000000001
2022-07-17 02:30:00+00:00,399.4000000000001
2022-07-17 02:40:00+00:00,399.4000000000001
2022-07-17 02:50:00+00:00,400.4000000000001
2022-07-17 03:00:00+00:00,400.4000000000001
2022-07-17 03:10:00+00:00,400.4000000000001
2022-07-17 03:20:00+00:00,401.4000000000001
2022-07-17 03:30:00+00:00,401.4000000000001
2022-07-17 03:40:00+00:00,401.4000000000001
2022-07-17 03:50:00+00:00,402.4000000000001
2022-07-17 04:00:00+00:00,402.4000000000001
2022-07-17 04:10:00+00:00,403.4000000000001
2022-07-17 04:20:00+00:00,403.4000000000001
2022-07-17 04:30:00+00:00,403.4000000000001
2022-07-17 04:40:00+00:00,404.4000000000001
2022-07-17 04:50:00+00:00,403.4000000000001
2022-07-17 05:00:00+00:00,403.4000000000001
2022-07-17 05:10:00+00:00,405.4000000000001
2022-07-17 05:20:00+00:00,404.4000000000001
2022-07-17 05:30:00+00:00,404.4000000000001
2022-07-17 05:40:00+00:00,405.4000000000001
2022-07-17 05:50:00+00:00,405.4000000000001
2022-07-17 06:00:00+00:00,404.4000000000001
2022-07-17 06:10:00+00:00,404.4000000000001
2022-07-17 06:20:00+00:00,404.4000000000001
2022-07-17 06:30:00+00:00,405.4000000000001
2022-07-17 06:40:00+00:00,405.4000000000001
2022-07-17 06:50:00+00:00,406.4000000000001
2022-07-17 07:00:00+00:00,406.4000000000001
2022-07-17 07:10:00+00:00,406.4000000000001
2022-07-17 07:20:00+00:00,406.4000000000001
2022-07-17 07:30:00+00:00,405.4000000000001
2022-07-17 07:40:00+00:00,405.4000000000001
2022-07-17 07:50:00+00:00,406.4000000000001
2022-07-17 08:00:00+00:00,405.4000000000001
2022-07-17 08:10:00+00:00,406.4000000000001
2022-07-17 08:20:00+00:00,404.4000000000001
2022-07-17 08:30:00+00:00,405.4000000000001
2022-07-17 08:40:00+00:00,405.4000000000001
2022-07-17 08:50:00+00:00,404.4000000000001
2022-07-17 09:00:00+00:00,405.4000000000001
2022-07-17 09:10:00+00:00,405.4000000000001
2022-07-17 09:20:00+00:00,406.4000000000001
2022-07-17 09:30:00+00:00,405.4000000000001
2022-07-17 09:40:00+00:00,404.4000000000001
2022-07-17 09:50:00+00:00,404.4000000000001
2022-07-17 10:00:00+00:00,405.4000000000001
2022-07-17 10:10:00+00:00,404.4000000000001
2022-07-17 10:20:00+00:00,406.4000000000001
2022-07-17 10:30:00+00:00,405.4000000000001
2022-07-17 10:40:00+00:00,403.4000000000001
2022-07-17 10:50:00+00:00,406.4000000000001
2022-07-17 11:00:00+00:00,407.4000000000001
2022-07-17 11:10:00+00:00,407.4000000000001
2022-07-17 11:20:00+00:00,410.4000000000001
2022-07-17 11:30:00+00:00,409.4000000000001
2022-07-17 11:40:00+00:00,411.4000000000001
2022-07-17 11:50:00+00:00,409.4000000000001
2022-07-17 12:00:00+00:00,412.4000000000001
2022-07-17 12:10:00+00:00,412.4000000000001
2022-07-17 12:20:00+00:00,410.4000000000001
2022-07-17 12:30:00+00:00,413.4000000000001
2022-07-17 12:40:00+00:00,418.4000000000001
2022-07-17 12:50:00+00:00,420.4000000000001
2022-07-17 13:00:00+00:00,418.4000000000001
2022-07-17 13:10:00+00:00,419.4000000000001
2022-07-17 13:20:00+00:00,422.4000000000001
2022-07-17 13:30:00+00:00,420.4000000000001
2022-07-17 13:40:00+00:00,425.4000000000001
2022-07-17 13:50:00+00:00,424.4000000000001
2022-07-17 14:00:00+00:00,425.4000000000001
2022-07-17 14:10:00+00:00,421.4000000000001
2022-07-17 14:20:00+00:00,422.4000000000001
2022-07-17 14:30:00+00:00,423.4000000000001
2022-07-17 14:40:00+00:00,425.4000000000001
2022-07-17 14:50:00+00:00,423.4000000000001
2022-07-17 15:00:00+00:00,421.4000000000001
2022-07-17 15:10:00+00:00,422.4000000000001
2022-07-17 15:20:00+00:00,422.4000000000001
2022-07-17 15:30:00+00:00,418.4000000000001
2022-07-17 15:40:00+00:00,416.4000000000001
2022-07-17 15:50:00+00:00,416.4000000000001
2022-07-17 16:00:00+00:00,416.4000000000001
2022-07-17 16:10:00+00:00,417.4000000000001
2022-07-17 16:20:00+00:00,415.4000000000001
2022-07-17 16:30:00+00:00,416.4000000000001
2022-07-17 16:40:00+00:00,412.4000000000001
2022-07-17 16:50:00+00:00,415.4000000000001
2022-07-17 17:00:00+00:00,415.4000000000001
2022-07-17 17:10:00+00:00,411.4000000000001
2022-07-17 17:20:00+00:00,414.4000000000001
2022-07-17 17:30:00+00:00,413.4000000000001
2022-07-17 17:40:00+00:00,414.4000000000001
2022-07-17 17:50:00+00:00,415.4000000000001
2022-07-17 18:00:00+00:00,417.4000000000001
2022-07-17 18:10:00+00:00,417.4000000000001
2022-07-17 18:20:00+00:00,415.4000000000001
2022-07-17 18:30:00+00:00,416.4000000000001
2022-07-17 18:40:00+00:00,419.4000000000001
2022-07-17 18:50:00+00:00,411.4000000000001
2022-07-17 19:00:00+00:00,410.4000000000001
2022-07-17 19:10:00+00:00,414.4000000000001
2022-07-17 19:20:00+00:00,417.4000000000001
2022-07-17 19:30:00+00:00,414.4000000000001
2022-07-17 19:40:00+00:00,413.4000000000001
2022-07-17 19:50:00+00:00,409.4000000000001
2022-07-17 20:00:00+00:00,408.4000000000001
2022-07-17 20:10:00+00:00,414.4000000000001
2022-07-17 20:20:00+00:00,413.4000000000001
2022-07-17 20:30:00+00:00,412.4000000000001
2022-07-17 20:40:00+00:00,412.4000000000001
2022-07-17 20:50:00+00:00,414.4000000000001
2022-07-17 21:00:00+00:00,413.4000000000001
2022-07-17 21:10:00+00:00,417.4000000000001
2022-07-17 21:20:00+00:00,413.4000000000001
2022-07-17 21:30:00+00:00,411.4000000000001
2022-07-17 21:40:00+00:00,412.4000000000001
2022-07-17 21:50:00+00:00,415.4000000000001
2022-07-17 22:00:00+00:00,410.4000000000001
2022-07-17 22:10:00+00:00,404.4000000000001
2022-07-17 22:20:00+00:00,410.4000000000001
2022-07-17 22:30:00+00:00,404.4000000000001
2022-07-17 22:40:00+00:00,406.4000000000001
2022-07-17 22:50:00+00:00,403.4000000000001
2022-07-17 23:00:00+00:00,406.4000000000001
2022-07-17 23:10:00+00:00,404.4000000000001
2022-07-17 23:20:00+00:00,407.4000000000001
2022-07-17 23:30:00+00:00,405.4000000000001
2022-07-17 23:40:00+00:00,403.4000000000001
2022-07-17 23:50:00+00:00,398.4000000000001
2022-07-18 00:00:00+00:00,397.4000000000001
2022-07-18 00:10:00+00:00,396.4000000000001
2022-07-18 00:20:00+00:00,393.4000000000001
2022-07-18 00:30:00+00:00,387.4000000000001
2022-07-18 00:40:00+00:00,387.4000000000001
2022-07-18 00:50:00+00:00,391.4000000000001
2022-07-18 01:00:00+00:00,391.4000000000001
2022-07-18 01:10:00+00:00,390.4000000000001
2022-07-18 01:20:00+00:00,395.4000000000001
2022-07-18 01:30:00+00:00,392.4000000000001
2022-07-18 01:40:00+00:00,394.4000000000001
2022-07-18 01:50:00+00:00,394.4000000000001
2022-07-18 02:00:00+00:00,397.4000000000001
2022-07-18 02:10:00+00:00,397.4000000000001
2022-07-18 02:20:00+00:00,398.4000000000001
2022-07-18 02:30:00+00:00,398.4000000000001
2022-07-18 02:40:00+00:00,399.4000000000001
2022-07-18 02:50:00+00:00,399.4000000000001
2022-07-18 03:00:00+00:00,400.4000000000001
2022-07-18 03:10:00+00:00,401.4000000000001
2022-07-18 03:20:00+00:00,400.4000000000001
2022-07-18 03:30:00+00:00,401.4000000000001
2022-07-18 03:40:00+00:00,398.4000000000001
2022-07-18 03:50:00+00:00,400.4000000000001
2022-07-18 04:00:00+00:00,400.4000000000001
2022-07-18 04:10:00+00:00,397.4000000000001
2022-07-18 04:20:00+00:00,399.4000000000001
2022-07-18 04:30:00+00:00,399.4000000000001
2022-07-18 04:40:00+00:00,399.4000000000001
2022-07-18 04:50:00+00:00,399.4000000000001
2022-07-18 05:00:00+00:00,400.4000000000001
2022-07-18 05:10:00+00:00,400.4000000000001
2022-07-18 05:20:00+00:00,402.4000000000001
2022-07-18 05:30:00+00:00,400.4000000000001
2022-07-18 05:40:00+00:00,401.4000000000001
2022-07-18 05:50:00+00:00,402.4000000000001
2022-07-18 06:00:00+00:00,397.4000000000001
2022-07-18 06:10:00+00:00,399.4000000000001
2022-07-18 06:20:00+00:00,398.4000000000001
2022-07-18 06:30:00+00:00,399.4000000000001
2022-07-18 06:40:00+00:00,398.4000000000001
2022-07-18 06:50:00+00:00,398.4000000000001
2022-07-18 07:00:00+00:00,401.4000000000001
2022-07-18 07:10:00+00:00,398.4000000000001
2022-07-18 07:20:00+00:00,401.4000000000001
2022-07-18 07:30:00+00:00,400.4000000000001
2022-07-18 07:40:00+00:00,401.4000000000001
2022-07-18 07:50:00+00:00,399.4000000000001
2022-07-18 08:00:00+00:00,399.4000000000001
2022-07-18 08:10:00+00:00,398.4000000000001
2022-07-18 08:20:00+00:00,401.4000000000001
2022-07-18 08:30:00+00:00,400.4000000000001
2022-07-18 08:40:00+00:00,400.4000000000001
2022-07-18 08:50:00+00:00,400.4000000000001
2022-07-18 09:00:00+00:00,400.4000000000001
2022-07-18 09:10:00+00:00,400.4000000000001
2022-07-18 09:20:00+00:00,400.4000000000001
2022-07-18 09:30:00+00:00,402.4000000000001
2022-07-18 09:40:00+00:00,402.4000000000001
2022-07-18 09:50:00+00:00,400.4000000000001
2022-07-18 10:00:00+00:00,400.4000000000001
2022-07-18 10:10:00+00:00,400.4000000000001
2022-07-18 10:20:00+00:00,400.4000000000001
2022-07-18 10:30:00+00:00,403.4000000000001
2022-07-18 10:40:00+00:00,402.4000000000001
2022-07-18 10:50:00+00:00,403.4000000000001
2022-07-18 11:00:00+00:00,405.4000000000001
2022-07-18 11:10:00+00:00,403.4000000000001
2022-07-18 11:20:00+00:00,404.4000000000001
2022-07-18 11:30:00+00:00,408.4000000000001
2022-07-18 11:40:00+00:00,410.4000000000001
2022-07-18 11:50:00+00:00,411.4000000000001
2022-07-18 12:00:00+00:00,411.4000000000001
2022-07-18 12:10:00+00:00,413.4000000000001
2022-07-18 12:20:00+00:00,411.4000000000001
2022-07-18 12:30:00+00:00,410.4000000000001
2022-07-18 12:40:00+00:00,412.4000000000001
2022-07-18 12:50:00+00:00,416.4000000000001
2022-07-18 13:00:00+00:00,420.4000000000001
2022-07-18 13:10:00+00:00,421.4000000000001
2022-07-18 13:20:00+00:00,419.4000000000001
2022-07-18 13:30:00+00:00,421.4000000000001
2022-07-18 13:40:00+00:00,423.4000000000001
2022-07-18 13:50:00+00:00,419.4000000000001
2022-07-18 14:00:00+00:00,421.4000000000001
2022-07-18 14:10:00+00:00,422.4000000000001
2022-07-18 14:20:00+00:00,418.4000000000001
2022-07-18 14:30:00+00:00,421.4000000000001
2022-07-18 14:40:00+00:00,414.4000000000001
2022-07-18 14:50:00+00:00,418.4000000000001
2022-07-18 15:00:00+00:00,419.4000000000001
2022-07-18 15:10:00+00:00,420.4000000000001
2022-07-18 15:20:00+00:00,417.4000000000001
2022-07-18 15:30:00+00:00,418.4000000000001
2022-07-18 15:40:00+00:00,412.4000000000001
2022-07-18 15:50:00+00:00,413.4000000000001
2022-07-18 16:00:00+00:00,410.4000000000001
2022-07-18 16:10:00+00:00,408.4000000000001
2022-07-18 16:20:00+00:00,414.4000000000001
2022-07-18 16:30:00+00:00,405.4000000000001
2022-07-18 16:40:00+00:00,412.4000000000001
2022-07-18 16:50:00+00:00,407.4000000000001
2022-07-18 17:00:00+00:00,408.4000000000001
2022-07-18 17:10:00+00:00,406.4000000000001
2022-07-18 17:20:00+00:00,411.4000000000001
2022-07-18 17:30:00+00:00,406.4000000000001
2022-07-18 17:40:00+00:00,406.4000000000001
2022-07-18 17:50:00+00:00,405.4000000000001
2022-07-18 18:00:00+00:00,406.4000000000001
2022-07-18 18:10:00+00:00,407.4000000000001
2022-07-18 18:20:00+00:00,413.4000000000001
2022-07-18 18:30:00+00:00,411.4000000000001
2022-07-18 18:40:00+00:00,410.4000000000001
2022-07-18 18:50:00+00:00,402.4000000000001
2022-07-18 19:00:00+00:00,407.4000000000001
2022-07-18 19:10:00+00:00,407.4000000000001
2022-07-18 19:20:00+00:00,412.4000000000001
2022-07-18 19:30:00+00:00,413.4000000000001
2022-07-18 19:40:00+00:00,408.4000000000001
2022-07-18 19:50:00+00:00,405.4000000000001
2022-07-18 20:00:00+00:00,409.4000000000001
2022-07-18 20:10:00+00:00,409.4000000000001
2022-07-18 20:20:00+00:00,410.4000000000001
2022-07-18 20:30:00+00:00,406.4000000000001
2022-07-18 20:40:00+00:00,404.4000000000001
2022-07-18 20:50:00+00:00,401.4000000000001
2022-07-18 21:00:00+00:00,405.4000000000001
2022-07-18 21:10:00+00:00,402.4000000000001
2022-07-18 21:20:00+00:00,398.4000000000001
2022-07-18 21:30:00+00:00,400.4000000000001
2022-07-18 21:40:00+00:00,401.4000000000001
2022-07-18 21:50:00+00:00,400.4000000000001
2022-07-18 22:00:00+00:00,398.4000000000001
2022-07-18 22:10:00+00:00,399.4000000000001
2022-07-18 22:20:00+00:00,399.4000000000001
2022-07-18 22:30:00+00:00,400.4000000000001
2022-07-18 22:40:00+00:00,397.4000000000001
2022-07-18 22:50:00+00:00,400.4000000000001
2022-07-18 23:00:00+00:00,398.4000000000001
2022-07-18 23:10:00+00:00,392.4000000000001
2022-07-18 23:20:00+00:00,395.4000000000001
2022-07-18 23:30:00+00:00,391.4000000000001
2022-07-18 23:40:00+00:00,384.4000000000001
2022-07-18 23:50:00+00:00,384.4000000000001
2022-07-19 00:00:00+00:00,381.4000000000001
2022-07-19 00:10:00+00:00,388.4000000000001
2022-07-19 00:20:00+00:00,377.4000000000001
2022-07-19 00:30:00+00:00,382.4000000000001
2022-07-19 00:40:00+00:00,369.4000000000001
2022-07-19 00:50:00+00:00,383.4000000000001
2022-07-19 01:00:00+00:00,376.4000000000001
2022-07-19 01:10:00+00:00,381.4000000000001
2022-07-19 01:20:00+00:00,382.4000000000001
2022-07-19 01:30:00+00:00,382.4000000000001
2022-07-19 01:40:00+00:00,385.4000000000001
2022-07-19 01:50:00+00:00,386.4000000000001
2022-07-19 02:00:00+00:00,388.4000000000001
2022-07-19 02:10:00+00:00,387.4000000000001
2022-07-19 02:20:00+00:00,388.4000000000001
2022-07-19 02:30:00+00:00,388.4000000000001
2022-07-19 02:40:00+00:00,391.4000000000001
2022-07-19 02:50:00+00:00,390.4000000000001
2022-07-19 03:00:00+00:00,391.4000000000001
2022-07-19 03:10:00+00:00,389.4000000000001
2022-07-19 03:20:00+00:00,391.4000000000001
2022-07-19 03:30:00+00:00,390.4000000000001
2022-07-19 03:40:00+00:00,392.4000000000001
2022-07-19 03:50:00+00:00,390.4000000000001
2022-07-19 04:00:00+00:00,393.4000000000001
2022-07-19 04:10:00+00:00,394.4000000000001
2022-07-19 04:20:00+00:00,396.4000000000001
2022-07-19 04:30:00+00:00,394.4000000000001
2022-07-19 04:40:00+00:00,394.4000000000001
2022-07-19 04:50:00+00:00,396.4000000000001
2022-07-19 05:00:00+00:00,395.4000000000001
2022-07-19 05:10:00+00:00,395.4000000000001
2022-07-19 05:20:00+00:00,393.4000000000001
2022-07-19 05:30:00+00:00,394.4000000000001
2022-07-19 05:40:00+00:00,392.4000000000001
2022-07-19 05:50:00+00:00,394.4000000000001
2022-07-19 06:00:00+00:00,393.4000000000001
2022-07-19 06:10:00+00:00,394.4000000000001
2022-07-19 06:20:00+00:00,396.4000000000001
2022-07-19 06:30:00+00:00,397.4000000000001
2022-07-19 06:40:00+00:00,397.4000000000001
2022-07-19 06:50:00+00:00,397.4000000000001
2022-07-19 07:00:00+00:00,397.4000000000001
2022-07-19 07:10:00+00:00,397.4000000000001
2022-07-19 07:20:00+00:00,396.4000000000001
2022-07-19 07:30:00+00:00,396.4000000000001
2022-07-19 07:40:00+00:00,397.4000000000001
2022-07-19 07:50:00+00:00,397.4000000000001
2022-07-19 08:00:00+00:00,397.4000000000001
2022-07-19 08:10:00+00:00,395.4000000000001
2022-07-19 08:20:00+00:00,396.4000000000001
2022-07-19 08:30:00+00:00,395.4000000000001
2022-07-19 08:40:00+00:00,396.4000000000001
2022-07-19 08:50:00+00:00,397.4000000000001
2022-07-19 09:00:00+00:00,402.4000000000001
2022-07-19 09:10:00+00:00,408.4000000000001
2022-07-19 09:20:00+00:00,403.4000000000001
2022-07-19 09:30:00+00:00,403.4000000000001
2022-07-19 09:40:00+00:00,402.4000000000001
2022-07-19 09:50:00+00:00,402.4000000000001
2022-07-19 10:00:00+00:00,401.4000000000001
2022-07-19 10:10:00+00:00,403.4000000000001
